annee;mois;jour;heure;val_PM10;VV10.x;VV10.y;PM10_modele
2016;6;26;15;23;10.2;9.75;8.2
2016;6;26;16;25;10.12;9.56;8.2
2016;6;26;17;17;10.08;9.32;8.3
2016;6;26;18;23;9.61;9.14;8.6
2016;6;26;19;17;8.93;8.34;9
2016;6;26;20;18;9.16;8.29;9.2
2016;6;26;21;14;9.58;8.63;9
2016;6;26;22;14;9.74;8.89;8.9
2016;6;26;23;18;9.72;8.9;8.8
2016;6;27;0;13;8.87;8.52;11.2
2016;6;27;1;14;9.52;9.16;14.9
2016;6;27;2;12;8.94;8.62;15.1
2016;6;27;3;15;9.47;8.78;15.5
2016;6;27;4;38;9.36;8.57;16.2
2016;6;27;5;47;9.5;9.31;9.7
2016;6;27;6;33;9.38;9.66;9.7
2016;6;27;7;39;9.23;9.72;9.5
2016;6;27;8;38;9.03;9.71;9.2
2016;6;27;9;92;9.37;10.26;9.2
2016;6;27;10;63;10.01;10.21;9.4
2016;6;27;11;53;9.86;10.56;9.1
2016;6;27;12;45;9.77;10.87;8.8
2016;6;27;13;43;9.76;10.74;8.8
2016;6;27;14;34;9.72;10.42;9
2016;6;27;15;32;9.62;10.2;9.2
2016;6;27;16;34;9.46;9.88;9.2
2016;6;27;17;23;9.3;9.69;9.3
2016;6;27;18;28;8.74;9.47;9.5
2016;6;27;19;22;8.33;8.79;9.9
2016;6;27;20;26;7.61;7.82;10.1
2016;6;27;21;20;7.24;6.79;10.5
2016;6;27;22;18;7.12;6.06;11.2
2016;6;27;23;13;5.94;4.95;11.6
2016;6;28;0;12;4.87;4.16;14.3
2016;6;28;1;20;5.04;3.72;16.7
2016;6;28;2;19;4.94;2.93;17
2016;6;28;3;16;4.3;2.33;17.3
2016;6;28;4;22;3.27;2.71;17.9
2016;6;28;5;54;2.6;2.68;15.7
2016;6;28;6;29;1.59;2.13;15.9
2016;6;28;7;25;1.39;2.08;14.1
2016;6;28;8;43;1.71;2.69;12.5
2016;6;28;9;0;0;0;0
2016;6;28;10;0;0;0;0
2016;6;28;11;0;0;0;0
2016;6;28;12;0;0;0;0
2016;6;28;13;0;0;0;0
2016;6;28;14;0;0;0;0
2016;6;28;15;0;0;0;0
2016;6;28;16;0;0;0;0
2016;6;28;17;0;0;0;0
2016;6;28;18;0;0;0;0
2016;6;28;19;25;1.64;2.43;10.4
2016;6;28;20;19;2.27;1.07;8.6
2016;6;28;21;16;2.31;0.05;9.3
2016;6;28;22;21;2.74;0.63;12.2
2016;6;28;23;21;2.45;0.51;14.8
2016;6;29;0;28;1.51;1.36;13.5
2016;6;29;1;19;2.27;0.93;16.2
2016;6;29;2;21;2.03;1;15.2
2016;6;29;3;18;1.62;0.82;15.1
2016;6;29;4;23;1.56;0.65;15.6
2016;6;29;5;35;1.91;0.36;17.7
2016;6;29;6;80;1.75;0.84;18.5
2016;6;29;7;44;1.22;0.95;14.7
2016;6;29;8;29;2.84;1.67;13.6
2016;6;29;9;49;3.52;2.16;14.6
2016;6;29;10;25;3.96;2.42;13.8
2016;6;29;11;29;3.46;2.86;13.3
2016;6;29;12;31;2.4;5.58;12.2
2016;6;29;13;27;1.85;4.57;11.6
2016;6;29;14;16;1.75;4.28;11.6
2016;6;29;15;26;2.63;3.43;11.8
2016;6;29;16;21;2.82;5.03;11.7
2016;6;29;17;21;1.46;4.25;11.8
2016;6;29;18;26;2.15;2.56;12.1
2016;6;29;19;20;0.92;2.44;12.9
2016;6;29;20;19;1.69;2.04;13.8
2016;6;29;21;27;1.46;1.51;14.8
2016;6;29;22;30;0.91;1.43;15.7
2016;6;29;23;26;1.09;1.04;16.4
2016;6;30;0;21;2.42;1.86;18
2016;6;30;1;23;1.69;0.84;20.8
2016;6;30;2;25;2.05;0.88;19.4
2016;6;30;3;35;1.87;1.21;18.7
2016;6;30;4;31;1.86;1.14;18.8
2016;6;30;5;27;0.79;1.25;26.3
2016;6;30;6;36;2.94;0.7;27.3
2016;6;30;7;47;2.15;2.73;21.2
2016;6;30;8;53;3.93;2.66;20.8
2016;6;30;9;49;2.82;2.19;21.5
2016;6;30;10;56;3.13;3.31;21.7
2016;6;30;11;46;4.85;3.88;20.6
2016;6;30;12;31;5.56;3.22;18.8
2016;6;30;13;31;5.77;5.31;13.4
2016;6;30;14;27;5.33;5.41;7.9
2016;6;30;15;18;5.15;4.89;7.5
2016;6;30;16;23;4.88;4.6;9.9
2016;6;30;17;18;4.4;4.3;10.5
2016;6;30;18;19;3.84;3.87;10.7
2016;6;30;19;21;3.07;2.42;11.3
2016;6;30;20;15;2.95;1.64;12
2016;6;30;21;21;2.57;1.55;12.9
2016;6;30;22;17;2.42;1.58;14.1
2016;6;30;23;19;1.98;2.19;14.4
2016;7;1;0;26;3.26;0.76;8.3
2016;7;1;1;20;0.29;1.99;8
2016;7;1;2;10;0.37;1.67;7.9
2016;7;1;3;17;0.34;0.65;8.2
2016;7;1;4;19;1.12;0.72;8.2
2016;7;1;5;25;0.69;0.3;18.3
2016;7;1;6;27;0.29;0.55;18.8
2016;7;1;7;28;1.23;0.98;15.8
2016;7;1;8;34;1.89;1.2;14.6
2016;7;1;9;86;2.17;1.4;13.7
2016;7;1;10;27;2.58;2.06;12.7
2016;7;1;11;19;2.53;2.55;11.7
2016;7;1;12;16;2.73;3.97;11.2
2016;7;1;13;16;2.83;5.34;11.4
2016;7;1;14;16;2.52;5.63;10.8
2016;7;1;15;22;2.11;4.84;10.2
2016;7;1;16;22;2.4;4.44;10.1
2016;7;1;17;60;1.86;3.79;10
2016;7;1;18;33;1.94;3.27;10.5
2016;7;1;19;29;1.78;2.35;11.4
2016;7;1;20;21;1.54;1.89;12.8
2016;7;1;21;25;1.94;1.62;14.2
2016;7;1;22;35;1.62;0.94;14.9
2016;7;1;23;33;2.1;0.84;15.7
2016;7;2;0;44;2.65;0.27;8.6
2016;7;2;1;16;2.05;1.05;8.8
2016;7;2;2;33;1.87;1.3;9
2016;7;2;3;22;1.39;1.3;9.2
2016;7;2;4;21;0.92;1.41;9.4
2016;7;2;5;23;1.14;0.99;26.1
2016;7;2;6;27;0.15;0.73;24.8
2016;7;2;7;30;1.44;2.35;23.6
2016;7;2;8;30;2.55;3.16;22
2016;7;2;9;30;4.53;2.61;21.8
2016;7;2;10;41;4.97;3.45;21
2016;7;2;11;37;6.1;4.22;19.8
2016;7;2;12;38;6.82;5.01;18.5
2016;7;2;13;31;7.18;6.11;14.2
2016;7;2;14;32;7.96;6.15;12.3
2016;7;2;15;33;8.34;7;12
2016;7;2;16;53;8.04;5.63;13.9
2016;7;2;17;105;7.4;7.96;13.6
2016;7;2;18;24;6.82;6.44;11.5
2016;7;2;19;25;7;6.95;11.8
2016;7;2;20;24;5.5;6.61;10.5
2016;7;2;21;20;6.26;6.34;9.3
2016;7;2;22;16;6.2;6.05;8.4
2016;7;2;23;29;6.24;6.54;7.9
2016;7;3;0;13;6.38;6.8;11.6
2016;7;3;1;14;7.17;6.5;13.1
2016;7;3;2;17;7.4;6.83;13
2016;7;3;3;19;7.35;7.02;12.8
2016;7;3;4;32;7.78;6.98;13.3
2016;7;3;5;26;9.14;7.97;8.6
2016;7;3;6;21;9.11;8.42;8.4
2016;7;3;7;26;8.93;8.57;8.3
2016;7;3;8;23;8.83;8.84;8.2
2016;7;3;9;23;8.82;9.2;8.3
2016;7;3;10;31;9.37;8.79;8.8
2016;7;3;11;35;9.68;9.49;8.4
2016;7;3;12;33;10.15;9.51;8.3
2016;7;3;13;29;9.96;9.2;8.5
2016;7;3;14;27;9.59;9.06;8.7
2016;7;3;15;21;9.31;9.13;8.8
2016;7;3;16;32;9.44;9.04;8.9
2016;7;3;17;25;9.52;9.45;9.1
2016;7;3;18;25;8.84;8.89;9.4
2016;7;3;19;19;8.18;8.06;10
2016;7;3;20;17;8.28;6.95;10.3
2016;7;3;21;16;7.8;6.38;10.3
2016;7;3;22;15;6.76;5.59;10.3
2016;7;3;23;13;6.36;4.71;10.7
2016;7;4;0;11;5.22;3.54;14.5
2016;7;4;1;18;5.34;3.57;14.5
2016;7;4;2;14;2.83;2.95;14.9
2016;7;4;3;17;1.91;2.47;15.3
2016;7;4;4;20;1.83;1.94;16.4
2016;7;4;5;21;2.1;1.77;16
2016;7;4;6;22;1.62;1.07;16.4
2016;7;4;7;20;1.79;1.73;11.4
2016;7;4;8;32;1.87;1.95;10
2016;7;4;9;52;2.42;2.56;10
2016;7;4;10;29;7.13;2.24;10.5
2016;7;4;11;18;7.32;3.23;11.5
2016;7;4;12;24;7.03;5.64;11.7
2016;7;4;13;20;6.55;5.8;11.7
2016;7;4;14;21;6.19;6.64;12.3
2016;7;4;15;24;5.73;6.72;12.7
2016;7;4;16;27;4.77;5.39;13.5
2016;7;4;17;20;4.13;5.1;14.5
2016;7;4;18;39;3.49;3.69;15.2
2016;7;4;19;86;2.56;3.45;15.6
2016;7;4;20;23;0.93;2.15;15.9
2016;7;4;21;19;0.25;0.3;17.2
2016;7;4;22;31;1.14;1.34;19
2016;7;4;23;29;2.44;1.3;22.2
2016;7;5;0;21;3.49;1.59;16.6
2016;7;5;1;28;3.65;1.47;19.1
2016;7;5;2;30;3.83;1.65;20.5
2016;7;5;3;26;3.92;1.98;21.3
2016;7;5;4;40;4.01;1.63;22.2
2016;7;5;5;26;2.1;1.19;21.2
2016;7;5;6;37;2.21;1.03;19
2016;7;5;7;31;1.3;0.46;15.4
2016;7;5;8;34;1.01;2.21;14.8
2016;7;5;9;92;3.14;2.63;14
2016;7;5;10;36;4.81;3.07;14.8
2016;7;5;11;44;5.99;4.07;16.4
2016;7;5;12;35;6.33;4.57;16
2016;7;5;13;37;6.46;6.03;15.1
2016;7;5;14;28;6.44;7.05;14.2
2016;7;5;15;40;6.28;7.25;14.6
2016;7;5;16;40;6.53;6.74;15.6
2016;7;5;17;16;6.27;5.73;16.3
2016;7;5;18;27;6.62;2.4;17.4
2016;7;5;19;16;5.33;2.98;19.1
2016;7;5;20;18;5.34;4.55;19.3
2016;7;5;21;18;4.93;4.46;19.1
2016;7;5;22;36;4.91;4;17.7
2016;7;5;23;18;5.59;4.01;15.9
2016;7;6;0;13;3.73;1.86;26.3
2016;7;6;1;15;6.54;4.38;15.2
2016;7;6;2;13;6.65;4.93;15.9
2016;7;6;3;11;6.67;5;15.7
2016;7;6;4;20;6.89;5.36;15.4
2016;7;6;5;15;7.12;5.83;11
2016;7;6;6;17;7.29;6.17;10.5
2016;7;6;7;21;6.68;6.41;9.9
2016;7;6;8;26;6.01;7.21;9.3
2016;7;6;9;35;6.33;7.29;9.1
2016;7;6;10;43;6.9;7.7;9.1
2016;7;6;11;26;7.62;8.09;9.4
2016;7;6;12;49;8.35;8.17;9.7
2016;7;6;13;59;8.61;8.98;9.2
2016;7;6;14;31;9.14;9.21;9
2016;7;6;15;31;9.05;9;9.3
2016;7;6;16;41;8.75;8.75;9.5
2016;7;6;17;77;8.18;8.52;9.9
2016;7;6;18;41;7.27;7.69;10.6
2016;7;6;19;25;6.54;6.57;11.1
2016;7;6;20;17;6.14;5.61;11.6
2016;7;6;21;13;6.4;4.67;11.6
2016;7;6;22;15;6.1;3.98;11.6
2016;7;6;23;18;5.93;3.69;11.8
2016;7;7;0;12;4.75;3.09;13.8
2016;7;7;1;16;4.91;3.66;18.9
2016;7;7;2;9;4.19;2.98;19.2
2016;7;7;3;15;2.07;2.76;19.3
2016;7;7;4;16;1.72;2.3;19.9
2016;7;7;5;19;1.3;2.38;15
2016;7;7;6;30;0.71;2.05;17.7
2016;7;7;7;46;0.78;1.3;12.4
2016;7;7;8;57;1.49;2.17;12.3
2016;7;7;9;72;1.95;2.33;12.1
2016;7;7;10;43;2.31;1.85;12.2
2016;7;7;11;27;2.53;3.45;12.6
2016;7;7;12;32;2.81;4.7;12.4
2016;7;7;13;30;2.99;5.65;12
2016;7;7;14;25;3.05;5.6;11.7
2016;7;7;15;27;3.04;5.25;11.8
2016;7;7;16;21;2.45;4.77;12.3
2016;7;7;17;31;2.05;4.33;13
2016;7;7;18;30;1.66;3.75;13.5
2016;7;7;19;19;0.71;2.61;13.5
2016;7;7;20;18;0.83;1.32;14.4
2016;7;7;21;19;0.82;0.53;16.2
2016;7;7;22;25;0.54;0.7;17.5
2016;7;7;23;34;0.64;0.57;18.2
2016;7;8;0;26;1.42;0.64;9.2
2016;7;8;1;25;1.04;1.26;8.2
2016;7;8;2;19;0.88;0.87;8.2
2016;7;8;3;25;1.84;1.47;8.4
2016;7;8;4;23;1.33;1.47;8.5
2016;7;8;5;50;1.96;2.25;15.8
2016;7;8;6;24;2.94;2.51;16.7
2016;7;8;7;26;1.79;1.85;14.7
2016;7;8;8;30;1.48;0.94;14.5
2016;7;8;9;75;2.43;1.49;15
2016;7;8;10;36;2.61;1.91;14.2
2016;7;8;11;29;3.6;4.45;13.3
2016;7;8;12;32;3.31;6.39;15.3
2016;7;8;13;29;3.4;6.23;18.1
2016;7;8;14;17;1.93;6.07;19.8
2016;7;8;15;23;2.29;4.78;21.8
2016;7;8;16;20;2.88;4.14;23.2
2016;7;8;17;19;3.12;3.95;24.6
2016;7;8;18;20;2.88;3.6;25.4
2016;7;8;19;25;2.15;3.37;26
2016;7;8;20;27;1.55;3.1;26
2016;7;8;21;27;1.53;1.67;26.4
2016;7;8;22;29;2.65;0.59;27.3
2016;7;8;23;28;2.35;1.21;28.2
2016;7;9;0;23;1.44;1.15;11.1
2016;7;9;1;27;2.49;0.36;11.3
2016;7;9;2;29;2.5;2.11;11.3
2016;7;9;3;23;3.45;2.02;12.9
2016;7;9;4;25;3.65;1.84;14.6
2016;7;9;5;54;3.33;2.57;19.6
2016;7;9;6;29;3.03;2.62;15.1
2016;7;9;7;33;2.45;3.51;13.6
2016;7;9;8;29;2.08;4.43;13.5
2016;7;9;9;72;2.77;5.34;13.5
2016;7;9;10;97;4.24;5.69;13
2016;7;9;11;27;5.25;5.48;12.7
2016;7;9;12;33;6.22;5.6;12.3
2016;7;9;13;27;6.3;5.75;12.8
2016;7;9;14;26;6.71;5.86;13.3
2016;7;9;15;20;6.51;5.86;13.1
2016;7;9;16;26;6.11;5.65;12.6
2016;7;9;17;21;5.77;5.42;12.7
2016;7;9;18;21;5.57;4.79;13.2
2016;7;9;19;30;4.3;3.67;13.6
2016;7;9;20;24;0.98;2.68;14.6
2016;7;9;21;25;1.39;2.77;16
2016;7;9;22;22;1.42;2.44;16.4
2016;7;9;23;34;0.23;1.45;17.1
2016;7;10;0;28;2.2;2.96;21.5
2016;7;10;1;30;2.59;1.85;25.3
2016;7;10;2;21;2.18;2.01;22.7
2016;7;10;3;20;2.38;1.46;20
2016;7;10;4;25;2.05;1.4;19
2016;7;10;5;16;1.91;1.22;22.2
2016;7;10;6;23;2.09;1.43;17.5
2016;7;10;7;25;2.57;1.36;15.1
2016;7;10;8;26;3.44;1.3;14.7
2016;7;10;9;29;4.64;2.31;15.4
2016;7;10;10;29;4.73;4.18;16.8
2016;7;10;11;33;5.03;5.58;16.5
2016;7;10;12;28;4.77;5.86;15.9
2016;7;10;13;26;4.31;6.25;15.4
2016;7;10;14;19;3.48;5.89;15.2
2016;7;10;15;26;2.91;5.45;15.4
2016;7;10;16;26;2.49;4.83;15.7
2016;7;10;17;22;2.43;4.15;16
2016;7;10;18;24;1.91;3.3;16.3
2016;7;10;19;23;1.54;2.62;17
2016;7;10;20;23;1.1;1.94;17.6
2016;7;10;21;22;0.98;1.14;18.5
2016;7;10;22;24;0.8;0.76;19.9
2016;7;10;23;21;0.78;0.7;21.3
2016;7;11;0;27;2.58;2.06;19.6
2016;7;11;1;19;2.53;2.55;12
2016;7;11;2;16;2.73;3.97;11.3
2016;7;11;3;16;2.83;5.34;11
2016;7;11;4;16;2.52;5.63;10.7
2016;7;11;5;22;2.11;4.84;25.1
2016;7;11;6;22;2.4;4.44;22.4
2016;7;11;7;60;1.86;3.79;17.2
2016;7;11;8;33;1.94;3.27;15.2
2016;7;11;9;29;1.78;2.35;13.5
2016;7;11;10;57;3.59;5.28;12.8
2016;7;11;11;40;3.8;5.57;12.1
2016;7;11;12;31;4.12;5.92;11.9
2016;7;11;13;39;4.15;6.41;12
2016;7;11;14;32;3.82;6.4;12.4
2016;7;11;15;22;3.28;6.21;12.7
2016;7;11;16;23;2.57;5.6;13.3
2016;7;11;17;22;2.22;4.82;13.2
2016;7;11;18;23;1.58;4.18;13.1
2016;7;11;19;17;1.14;3.31;13.3
2016;7;11;20;20;0.71;2.9;13.6
2016;7;11;21;21;0.76;2.51;14
2016;7;11;22;18;0.89;2.49;15.5
2016;7;11;23;17;1;2.6;17
2016;7;12;0;21;1.54;1.89;10.5
2016;7;12;1;25;1.94;1.62;12.2
2016;7;12;2;35;1.62;0.94;12.2
2016;7;12;3;33;2.1;0.84;12.6
2016;7;12;4;49;2.24;1.22;13.4
2016;7;12;5;28;3.13;1.41;28.3
2016;7;12;6;36;3.38;1.76;17.6
2016;7;12;7;39;2;3.54;15.7
2016;7;12;8;54;4.06;3.04;15.3
2016;7;12;9;48;5.45;3.15;15.2
2016;7;12;10;40;5.25;4.46;14.2
2016;7;12;11;35;6.13;6.4;13.3
2016;7;12;12;33;6.85;6.25;11.5
2016;7;12;13;50;7.97;6.39;10.9
2016;7;12;14;21;8.56;7.25;10.8
2016;7;12;15;44;8.85;5.94;10.2
2016;7;12;16;51;8.55;6.92;9.9
2016;7;12;17;20;7.81;6.97;9
2016;7;12;18;13;7.05;6.74;8.7
2016;7;12;19;9;6.91;6.52;9.4
2016;7;12;20;9;7.2;5.75;9.4
2016;7;12;21;15;7.31;7.36;9.7
2016;7;12;22;10;7.83;7.3;10.6
2016;7;12;23;9;7.71;8.25;11.2
2016;7;13;0;8;8.39;7.53;20.7
2016;7;13;1;7;8.82;7.93;17.5
2016;7;13;2;16;8.44;7.87;17.2
2016;7;13;3;20;8.27;8.03;20
2016;7;13;4;13;8.06;8.41;21.4
2016;7;13;5;18;8.59;9.27;8.6
2016;7;13;6;27;9.15;9.46;8.5
2016;7;13;7;39;9.79;10.03;8.1
2016;7;13;8;43;10.36;10.28;7.6
2016;7;13;9;108;11.21;10.34;7.7
2016;7;13;10;92;11.37;10.55;7.6
2016;7;13;11;70;11.36;10.65;7.4
2016;7;13;12;67;11.41;9.14;7.1
2016;7;13;13;63;10.1;8.42;6.7
2016;7;13;14;41;9.7;10.18;6.8
2016;7;13;15;47;10.92;11.06;6.9
2016;7;13;16;43;11.4;11.33;7.1
2016;7;13;17;31;10.07;11.22;7.6
2016;7;13;18;37;9.89;9.68;8.2
2016;7;13;19;38;10.43;9.02;8.3
2016;7;13;20;19;10.16;8.86;8.6
2016;7;13;21;17;10.41;8.25;9
2016;7;13;22;10;10.46;8;8.9
2016;7;13;23;9;10.28;8.52;9.1
2016;7;14;0;12;9.62;7.43;25.7
2016;7;14;1;13;10.16;9.29;30.2
2016;7;14;2;12;9.67;8.81;30.9
2016;7;14;3;14;9.7;8.43;32.1
2016;7;14;4;18;9.83;8.38;30.6
2016;7;14;5;19;9.2;7.28;9.3
2016;7;14;6;27;9.5;7.61;9.1
2016;7;14;7;36;9.83;8.73;9.2
2016;7;14;8;53;10.29;9.83;9.3
2016;7;14;9;30;11.01;10.12;9.3
2016;7;14;10;33;11.4;10.71;9.2
2016;7;14;11;68;11.99;10.25;9
2016;7;14;12;65;12.22;10.26;8.7
2016;7;14;13;63;11.83;10.28;8.5
2016;7;14;14;42;11.68;9.82;8.3
2016;7;14;15;44;11.29;10.12;8.1
2016;7;14;16;48;10.45;11.01;8.4
2016;7;14;17;101;11.4;11.32;9.4
2016;7;14;18;53;11.3;11.58;9.6
2016;7;14;19;41;11.39;11.58;9.7
2016;7;14;20;54;11.91;11.6;9.6
2016;7;14;21;26;12.05;11.43;9.4
2016;7;14;22;20;9.98;10.31;9
2016;7;14;23;22;8.73;9.77;9.1
2016;7;15;0;20;8.47;7.02;16.9
2016;7;15;1;16;9.02;9.52;18.2
2016;7;15;2;12;9.17;9.24;17.9
2016;7;15;3;9;9.07;8.3;18.7
2016;7;15;4;25;8.97;6.8;19.6
2016;7;15;5;10;7.41;5.18;11.5
2016;7;15;6;22;6.98;5.33;10.2
2016;7;15;7;19;6.57;5.79;10.1
2016;7;15;8;19;5.69;6.2;10
2016;7;15;9;25;4.97;6.84;9.8
2016;7;15;10;28;4.13;8.03;9.4
2016;7;15;11;14;3.6;8.74;9.4
2016;7;15;12;31;4.43;8.93;9.3
2016;7;15;13;23;6.55;8.86;9.3
2016;7;15;14;24;6.68;9.09;9.5
2016;7;15;15;17;6.7;9.41;9.6
2016;7;15;16;26;6.39;9.53;9.9
2016;7;15;17;19;6.54;9.64;10.4
2016;7;15;18;20;6.97;8.65;10.7
2016;7;15;19;20;7.32;7.56;10.8
2016;7;15;20;18;6.9;6.65;11
2016;7;15;21;20;5.01;6.16;11.9
2016;7;15;22;21;3.77;5.04;13.7
2016;7;15;23;29;3.29;4.3;14.7
2016;7;16;0;18;3.15;3.37;22.2
2016;7;16;1;18;3.25;3.73;23.7
2016;7;16;2;20;3.8;3.14;23.9
2016;7;16;3;7;3.84;2.46;24.6
2016;7;16;4;11;3.62;2.29;26.5
2016;7;16;5;16;3.04;2.25;13.8
2016;7;16;6;22;2.43;1.7;13
2016;7;16;7;19;1.87;1.75;11.4
2016;7;16;8;22;2.1;2.78;10.5
2016;7;16;9;24;2.56;2.44;10
2016;7;16;10;15;2.81;2.79;9.9
2016;7;16;11;24;2.95;2.79;10.1
2016;7;16;12;20;3.09;4.27;10.1
2016;7;16;13;22;2.88;5.07;10
2016;7;16;14;16;3.22;5.52;9.9
2016;7;16;15;18;3.55;5.59;10.1
2016;7;16;16;14;3.13;5.6;10.2
2016;7;16;17;17;2.64;4.94;10.9
2016;7;16;18;28;2.03;4.05;11.5
2016;7;16;19;27;1.9;3.32;11.8
2016;7;16;20;22;2.12;2.29;11.9
2016;7;16;21;26;1.02;2.36;12.6
2016;7;16;22;23;0.88;1.24;14.3
2016;7;16;23;24;1.08;2.42;16
2016;7;17;0;21;0.78;2.1;18.8
2016;7;17;1;21;1.09;2.3;16.4
2016;7;17;2;16;1.3;2.2;16.9
2016;7;17;3;18;1.79;2.6;17.5
2016;7;17;4;17;2.1;2.86;17.6
2016;7;17;5;16;1.57;1.79;16.4
2016;7;17;6;19;1.69;2.34;14.9
2016;7;17;7;16;2.34;2.91;11.9
2016;7;17;8;20;3.16;4.43;10.8
2016;7;17;9;20;2.69;5.16;10.4
2016;7;17;10;22;2.52;4.84;10.1
2016;7;17;11;17;2.89;4.62;9.9
2016;7;17;12;14;3.15;4.51;9.8
2016;7;17;13;20;3.63;4.21;10
2016;7;17;14;19;3.83;4.16;9.8
2016;7;17;15;18;3.88;3.73;9.4
2016;7;17;16;18;3.93;3.25;9.3
2016;7;17;17;17;3.67;2.74;9.3
2016;7;17;18;16;3.61;2.56;9.6
2016;7;17;19;18;3;2.05;9.9
2016;7;17;20;21;2.66;1.37;10.9
2016;7;17;21;24;2.71;0.93;12
2016;7;17;22;18;3.12;1.31;13.4
2016;7;17;23;13;3.6;1.16;15.1
2016;7;18;0;17;3.31;0.56;8
2016;7;18;1;21;3.8;0.96;9.4
2016;7;18;2;19;3.76;0.98;8.8
2016;7;18;3;19;3.8;1.14;8.7
2016;7;18;4;237;3.41;1.03;8.7
2016;7;18;5;26;2.1;0.52;17
2016;7;18;6;36;2.13;0.26;17.6
2016;7;18;7;25;1.4;0.45;13.7
2016;7;18;8;43;2.29;1.14;11.8
2016;7;18;9;46;3.4;1.48;11.2
2016;7;18;10;27;4.59;1.81;10.9
2016;7;18;11;18;4.8;2.55;10.7
2016;7;18;12;17;4.74;3.43;9
2016;7;18;13;23;4.74;4.08;8.1
2016;7;18;14;17;4.64;4.17;7.6
2016;7;18;15;17;4.59;4.01;7.6
2016;7;18;16;12;4.37;3.83;8.1
2016;7;18;17;9;3.97;3.27;8.4
2016;7;18;18;17;3.53;2.51;8.7
2016;7;18;19;20;3.25;1.54;9.4
2016;7;18;20;18;3.2;1.11;10.7
2016;7;18;21;23;3.3;1;13.2
2016;7;18;22;32;3.63;0.94;15.5
2016;7;18;23;32;3.64;0.9;16
2016;7;19;0;24;4.1;1.07;7.7
2016;7;19;1;23;3.73;1.04;9.3
2016;7;19;2;20;3.99;1.26;9.6
2016;7;19;3;26;4.25;1.38;9.8
2016;7;19;4;28;4.08;1.26;10.1
2016;7;19;5;38;3.49;1.76;14.6
2016;7;19;6;64;3.48;1.49;15.7
2016;7;19;7;28;2.74;0.35;12
2016;7;19;8;26;2.14;0.94;10.7
2016;7;19;9;47;2.86;1.45;10.2
2016;7;19;10;21;4.18;1.36;9.9
2016;7;19;11;30;4.82;2.4;9.7
2016;7;19;12;26;4.86;3.35;9.6
2016;7;19;13;13;4.52;3.98;9.2
2016;7;19;14;13;4.5;3.7;9
2016;7;19;15;11;4.18;3.44;8.5
2016;7;19;16;10;3.82;3.55;8.5
2016;7;19;17;13;3.14;2.82;8.6
2016;7;19;18;10;2.76;2.14;8.9
2016;7;19;19;23;2.59;1.33;9.7
2016;7;19;20;19;2.31;0.63;11
2016;7;19;21;24;2.51;0.27;13.2
2016;7;19;22;33;2.85;0.92;15.9
2016;7;19;23;29;3.2;1.23;17.3
2016;7;20;0;24;3.29;1.63;10
2016;7;20;1;25;3.2;1.43;9.4
2016;7;20;2;23;3.16;1.4;9.8
2016;7;20;3;28;3.01;1.62;10.4
2016;7;20;4;24;2.84;1.81;10.9
2016;7;20;5;36;1.96;2.17;13.4
2016;7;20;6;51;1.62;2.38;15.3
2016;7;20;7;31;0.98;1.24;12.5
2016;7;20;8;26;1.5;1.71;10.5
2016;7;20;9;38;2.09;2.77;9.4
2016;7;20;10;26;2.24;3.86;9.1
2016;7;20;11;24;2.37;4.45;8.9
2016;7;20;12;19;2.42;4.69;8.8
2016;7;20;13;21;2.43;4.62;8.6
2016;7;20;14;22;2.43;4.49;8.3
2016;7;20;15;17;2.12;4.09;8.4
2016;7;20;16;20;2.19;3.64;8.4
2016;7;20;17;17;3.07;2.92;8.5
2016;7;20;18;10;2.68;2.04;9
2016;7;20;19;19;1.91;2.52;10.1
2016;7;20;20;21;1.11;1.77;11.4
2016;7;20;21;18;2.12;1.52;13.8
2016;7;20;22;26;2.35;1.52;15.5
2016;7;20;23;21;2.45;2.12;16.2
2016;7;21;0;41;4.97;3.45;15.8
2016;7;21;1;37;6.1;4.22;15.7
2016;7;21;2;38;6.82;5.01;15.2
2016;7;21;3;31;7.18;6.11;14.8
2016;7;21;4;32;7.96;6.15;14.8
2016;7;21;5;33;8.34;7;17.9
2016;7;21;6;53;8.04;5.63;17.7
2016;7;21;7;105;7.4;7.96;17.7
2016;7;21;8;24;6.82;6.44;18.2
2016;7;21;9;25;7;6.95;18.5
2016;7;21;10;31;3.59;5.19;16.2
2016;7;21;11;27;3.59;5.7;17.3
2016;7;21;12;25;3.91;5.71;19.6
2016;7;21;13;19;3.42;6.5;19
2016;7;21;14;24;3.28;5.93;18.3
2016;7;21;15;21;3.7;5.46;17.8
2016;7;21;16;18;2.71;5.14;17.5
2016;7;21;17;22;2.15;3.81;17.1
2016;7;21;18;21;2.15;3.42;17.1
2016;7;21;19;27;1.46;2.44;17.5
2016;7;21;20;22;1.17;1.86;18.3
2016;7;21;21;25;0.91;1.93;19.5
2016;7;21;22;27;1.33;2.36;20.8
2016;7;21;23;21;1.74;3.26;21.9
2016;7;22;0;24;5.5;6.61;16.7
2016;7;22;1;20;6.26;6.34;19.4
2016;7;22;2;16;6.2;6.05;19.6
2016;7;22;3;29;6.24;6.54;18.3
2016;7;22;4;21;1.82;1.56;17.8
2016;7;22;5;19;1.47;0.75;32
2016;7;22;6;22;1.43;0.94;25.4
